CONTROLN,STATE,GENDER,HV1 - Median Home Value in hundreds,IC1 - Median Household Income in hundreds,IC4,HVP1,IC5,POBC1,POBC2,IC2,IC3,AVGGIFT,TCODE,DOB,DOMAIN,TARGET_D,Described DOMAIN,,Gender,
167799,CA,F,2291,353,440,68,13687,14,58,407,402,18,0,23.08.1901,C2,20,Average Socio Economic Group and City,,,
23778,SC,F,1082,369,515,10,20355,2,43,454,432,13,0,11.11.1903,S1,100,Highest Socio Economic Group Suburban,,,
177458,OR,N,573,150,182,1,6572,1,23,166,159,"9,888888889",0,30.12.1899,R2,6,Average Socio Economic Group and Rural,,,
102222,MO,F,545,321,371,0,13748,4,64,353,336,"8,619047619",0,19.01.1909,S2,10,Average Socio Economic Group Suburban,,,
158977,CA,N,1951,366,400,43,12255,35,33,385,369,"4,619047619",0,12.10.1905,S2,5,Average Socio Economic Group Suburban,,,
127030,TX,F,517,223,398,0,17671,11,51,321,287,8,0,30.12.1899,U1,10,Highest Socio Economic Group and Urban,,,
1054,CA,F,1161,197,350,7,12764,15,58,289,262,"6,3",0,30.12.1899,T2,8,Average Socio Economic Group and Town,,,
104427,KS,F,857,340,510,1,17128,1,52,481,399,20,0,05.08.1912,R2,15,Average Socio Economic Group and Rural,,,
10247,CA,F,1580,503,483,11,15111,8,55,490,515,9,0,23.03.1908,C1,10,Highest Socio Economic Group and City,,,
96679,IL,N,870,396,549,4,21366,4,64,510,456,"6,428571429",0,09.09.1913,S1,5,Highest Socio Economic Group Suburban,,,
151513,CA,F,2346,569,617,71,21982,13,42,568,644,"6,923076923",0,09.01.1906,U1,15,Highest Socio Economic Group and Urban,,,
112532,AR,F,472,225,336,1,13758,2,55,250,290,"9,52173913",0,30.12.1899,R2,11,Average Socio Economic Group and Rural,,,
164987,CA,N,4026,762,835,99,31860,7,56,787,794,"11,71428571",0,28.03.1914,S1,12,Highest Socio Economic Group Suburban,,,
142013,NV,F,1009,367,417,1,14199,3,40,391,393,23,0,18.01.1912,R2,23,Average Socio Economic Group and Rural,,,
185803,MN,N,887,533,652,0,16830,5,54,544,597,15,0,04.06.1910,0,20,#N/A,,,
121208,TX,F,5149,659,1013,86,72797,11,46,1122,807,"9,961538462",0,30.11.1918,U1,13,Highest Socio Economic Group and Urban,,,
96441,IL,N,915,524,592,1,18503,1,79,547,573,"14,7",0,05.08.1906,T1,25,Highest Socio Economic Group and Town,,,
150644,CA,F,3304,567,669,82,21745,42,37,614,629,"32,5",0,21.02.1913,U1,35,Highest Socio Economic Group and Urban,,,
106896,NE,F,643,300,472,1,15003,1,65,384,396,"6,25",0,28.07.1906,S2,5,Average Socio Economic Group Suburban,,,
12900,WA,F,1351,430,538,7,18642,12,45,526,466,"7,333333333",0,30.12.1899,S1,5,Highest Socio Economic Group Suburban,,,
60897,IN,F,496,345,378,0,12641,3,64,373,337,"3,222222222",0,30.12.1899,S2,5,Average Socio Economic Group Suburban,,,
2867,OK,F,476,200,296,0,9379,1,76,235,277,"11,25",0,30.12.1899,R2,13,Average Socio Economic Group and Rural,,,
150025,CA,F,1577,364,440,18,12819,18,56,377,422,"6,352941177",0,27.06.1905,S2,3,Average Socio Economic Group Suburban,,,
111045,AR,N,428,208,276,1,10201,0,76,227,251,"10,35714286",0,16.12.1904,R2,10,Average Socio Economic Group and Rural,,,
3109,IL,N,1002,434,597,2,21023,8,54,566,495,"21,27027027",0,30.04.1909,C1,25,Highest Socio Economic Group and City,,,
85396,MN,F,784,389,491,3,15497,0,84,436,450,"5,875",0,01.04.1917,T1,9,Highest Socio Economic Group and Town,,,
49109,AL,N,394,248,313,0,10581,0,81,281,272,"5,285714286",0,30.12.1899,R2,6,Average Socio Economic Group and Rural,,,
127346,PA,F,2189,656,723,63,22182,3,61,664,711,15,0,09.09.1913,S1,10,Highest Socio Economic Group Suburban,,,
54123,Tennessee,F,452,193,270,0,9283,0,79,256,230,5,0,30.12.1899,T2,5,Average Socio Economic Group and Town,,,
104177,MO,F,985,492,680,2,24807,1,60,568,595,"6,428571429",0,02.07.1911,S1,15,Highest Socio Economic Group Suburban,,,
160394,CA,F,882,406,444,0,12842,3,69,431,419,"6,052631579",0,27.09.1902,S2,8,Average Socio Economic Group Suburban,,,
88489,IL,F,1833,594,706,37,21653,17,46,642,668,17,0,29.03.1908,S1,25,Highest Socio Economic Group Suburban,,,
168368,CA,N,3256,538,628,90,21944,19,43,603,624,"14,28571429",0,23.01.1912,S1,10,Highest Socio Economic Group Suburban,,,
189723,CO,F,952,358,461,1,16123,3,37,432,423,"26,66666667",0,30.12.1899,S1,10,Highest Socio Economic Group Suburban,,,
111918,AR,F,427,250,356,0,14425,0,77,286,296,"7,076923077",0,05.10.1908,T2,5,Average Socio Economic Group and Town,,,
89816,IL,N,2000,760,759,50,22531,2,72,773,727,35,0,19.11.1912,S1,25,Highest Socio Economic Group Suburban,,,
165753,CA,N,1345,372,437,2,17201,12,56,436,407,15,0,01.09.1907,S2,15,Average Socio Economic Group Suburban,,,
117411,TX,F,904,117,382,0,10892,24,46,374,185,"13,80555556",0,01.07.1905,S1,20,Highest Socio Economic Group Suburban,,,
112750,OK,F,428,267,347,0,11716,2,72,306,315,"12,75",0,18.11.1915,S1,20,Highest Socio Economic Group Suburban,,,
69506,MI,F,921,451,534,7,17564,2,86,466,512,13,0,27.06.1905,S2,15,Average Socio Economic Group Suburban,,,
94920,IL,F,1349,411,488,10,18814,30,54,428,465,"21,16666667",0,28.03.1911,U1,15,Highest Socio Economic Group and Urban,,,
132339,CO,N,779,260,328,3,16604,2,67,258,318,"8,888888889",0,19.03.1908,R2,11,Average Socio Economic Group and Rural,,,
3638,MI,F,951,411,623,1,20137,7,68,548,483,"12,2",0,30.12.1899,0,15,#N/A,,,
160633,CA,F,945,275,347,2,12089,4,65,324,317,"13,33333333",0,02.07.1911,R2,25,Average Socio Economic Group and Rural,,,
161514,CA,F,1408,390,508,16,17886,13,59,469,432,"3,285714286",0,27.09.1902,S1,5,Highest Socio Economic Group Suburban,,,
77379,WI,N,789,415,472,0,16332,0,88,427,465,"17,5",0,30.12.1899,T2,20,Average Socio Economic Group and Town,,,
132157,CO,F,1070,271,394,2,13186,3,36,388,330,"13,57142857",0,02.07.1911,T2,25,Average Socio Economic Group and Town,,,
36576,FL,N,1342,472,607,7,23348,28,30,543,551,"4,520833333",0,30.12.1899,S1,5,Highest Socio Economic Group Suburban,,,
157660,CA,F,5811,1040,1078,99,61440,7,47,1179,966,"16,5",0,05.10.1908,C1,20,Highest Socio Economic Group and City,,,
34681,FL,F,1145,498,561,14,21059,9,27,516,536,"12,22222222",0,20.09.1916,S1,21,Highest Socio Economic Group Suburban,,,
72139,MI,F,486,293,343,0,10516,1,89,309,324,"8,294117647",0,07.06.1910,R2,10,Average Socio Economic Group and Rural,,,
51467,Tennessee,F,359,162,236,2,8321,1,61,189,211,"8,6",0,30.12.1899,C3,11,Lowest Socio Economic Group and City,,,
120972,TX,F,280,164,233,0,4967,43,49,213,208,"8,731153846",0,18.02.1907,U4,7,#N/A,,,
53853,Tennessee,F,186,77,130,0,4365,1,78,91,119,"6,25",0,30.12.1899,T3,8,Lowest Socio Economic Group and Town,,,
2320,KS,F,634,336,421,0,14507,0,68,403,332,"3,838709677",0,08.03.1922,S2,6,Average Socio Economic Group Suburban,,,
30029,GA,F,646,279,452,2,18434,0,83,359,371,"7,703703704",0,19.03.1908,T1,14,Highest Socio Economic Group and Town,,,
177837,OR,N,597,214,280,8,10247,1,41,239,252,"57,5",0,30.12.1899,0,100,#N/A,,,
140377,NM,F,657,264,332,1,11148,2,53,290,308,"10,61538462",0,28.05.1910,T2,15,Average Socio Economic Group and Town,,,
139363,NM,N,782,222,453,1,20867,11,30,294,307,13,0,22.01.1915,C1,12,Highest Socio Economic Group and City,,,
148131,CA,F,3992,801,858,96,29156,15,46,821,839,10,0,02.05.1915,C1,20,Highest Socio Economic Group and City,,,
54003,Tennessee,N,486,247,393,2,15388,0,84,273,346,"13,66666667",0,09.08.1909,T2,15,Average Socio Economic Group and Town,,,
163412,CA,F,2841,426,512,87,15278,55,35,460,476,20,0,30.12.1899,U1,20,Highest Socio Economic Group and Urban,,,
133948,CA,N,2170,397,542,60,22655,10,30,468,473,"10,8",0,21.05.1904,T2,13,Average Socio Economic Group and Town,,,
129945,CO,F,755,163,335,4,15510,9,31,233,230,7,0,30.12.1899,C3,7,Lowest Socio Economic Group and City,,,
12832,AR,F,662,292,377,1,12252,1,74,347,337,"10,4",0,19.04.1906,T2,10,Average Socio Economic Group and Town,,,
68650,MI,F,1186,496,571,0,20563,10,67,537,513,"7,6",0,21.08.1915,S1,15,Highest Socio Economic Group Suburban,,,
181972,WA,F,646,357,377,0,13882,4,60,365,354,12,0,06.04.1914,U2,10,Average Socio Economic Group and Urban,,,
15086,NC,F,595,289,381,0,13060,0,85,346,330,"14,18181818",0,30.12.1899,R2,10,Average Socio Economic Group and Rural,,,
92058,NE,F,1010,547,618,8,18137,1,57,554,611,15,0,30.12.1899,S1,15,Highest Socio Economic Group Suburban,,,
18104,NC,N,915,327,512,3,17723,3,64,461,387,"10,54545455",0,19.10.1914,C1,12,Highest Socio Economic Group and City,,,
149033,CA,F,3514,691,795,98,28298,10,40,728,763,"7,333333333",0,01.09.1907,C3,7,Lowest Socio Economic Group and City,,,
38519,FL,F,1098,342,544,3,23740,22,20,455,428,"3,117647059",0,05.08.1912,S1,2,Highest Socio Economic Group Suburban,,,
6099,CA,N,1733,410,442,40,13449,10,53,441,412,"8,96875",0,22.01.1915,T2,10,Average Socio Economic Group and Town,,,
16175,NC,F,444,265,357,1,12189,0,89,282,322,25,0,01.09.1907,R3,30,Lowest Socio Economic Group and Rural,,,
64906,MI,F,640,319,424,0,16559,5,80,391,372,25,0,17.02.1910,S2,50,Average Socio Economic Group Suburban,,,
149110,CA,N,3994,522,734,99,24150,16,32,627,609,"7,076923077",0,30.12.1899,C1,6,Highest Socio Economic Group and City,,,
24663,SC,F,381,284,381,4,11085,0,81,354,319,"10,07142857",0,23.01.1909,T2,16,Average Socio Economic Group and Town,,,
85922,SD,F,432,311,364,0,11095,6,78,319,323,"10,76470588",0,14.12.1910,T2,10,Average Socio Economic Group and Town,,,
188812,MI,N,1076,438,535,2,17353,10,69,552,425,"17,33333333",0,15.03.1905,S1,20,Highest Socio Economic Group Suburban,,,
177009,OR,N,584,262,386,0,13898,1,52,332,346,"7,421052632",0,30.12.1899,R2,5,Average Socio Economic Group and Rural,,,
89642,IL,F,854,452,580,2,20510,4,73,478,498,"8,666666667",0,30.12.1899,C1,15,Highest Socio Economic Group and City,,,
103913,MO,F,297,146,196,0,8352,0,61,175,178,"9,214285714",0,19.10.1914,R3,11,Lowest Socio Economic Group and Rural,,,
137998,AZ,F,547,251,306,0,10393,6,44,292,283,"17,09090909",0,13.11.1912,S2,20,Average Socio Economic Group Suburban,,,
97774,IL,F,470,263,330,0,10776,1,68,297,296,"17,88888889",0,28.03.1914,T2,25,Average Socio Economic Group and Town,,,
181998,WA,N,1222,423,487,13,19730,10,25,492,472,"6,272727273",0,22.12.1916,S2,20,Average Socio Economic Group Suburban,,,
41905,FL,F,469,133,302,0,10321,1,27,200,218,"6,6",0,30.12.1899,U4,15,#N/A,,,
131465,CO,F,1113,393,493,2,18227,4,28,505,428,"12,33333333",0,14.10.1914,T1,15,Highest Socio Economic Group and Town,,,
170889,CA,F,1254,420,438,1,15376,3,60,411,455,"4,285714286",0,30.12.1899,U2,7,Average Socio Economic Group and Urban,,,
103593,MO,F,397,203,284,0,9609,1,79,244,246,"8,5",0,13.02.1904,R3,10,Lowest Socio Economic Group and Rural,,,
92891,IL,F,521,216,292,0,9845,13,80,243,260,"5,266666667",0,13.02.1907,U4,5,#N/A,,,
143691,CA,F,4093,585,776,92,32301,7,44,697,685,"15,25",0,19.03.1908,U1,15,Highest Socio Economic Group and Urban,,,
44500,FL,F,686,169,253,3,9678,1,36,182,226,"7,59375",0,29.04.1912,R2,5,Average Socio Economic Group and Rural,,,
42589,FL,F,822,318,488,13,17908,2,32,354,420,"9,75",0,09.09.1907,C2,15,Average Socio Economic Group and City,,,
82998,MN,F,833,381,416,0,13716,3,78,414,396,"9,142857143",0,31.01.1915,S2,25,Average Socio Economic Group Suburban,,,
82548,MN,N,634,251,320,0,10092,2,82,271,296,"5,25",0,28.05.1910,U3,10,Lowest Socio Economic Group and Urban,,,
190488,MO,F,1182,359,453,2,18266,3,43,430,386,"19,43243243",0,01.06.1913,T1,25,Highest Socio Economic Group and Town,,,
119843,TX,F,417,185,253,0,10294,3,77,208,217,"14,28571429",0,23.04.1903,R2,20,Average Socio Economic Group and Rural,,,
164796,CA,N,3692,783,864,97,32609,14,38,826,827,"7,2",0,15.11.1909,S2,12,Average Socio Economic Group Suburban,,,
101143,MO,F,720,335,386,1,13406,0,75,390,341,"4,4",0,01.09.1907,R2,10,Average Socio Economic Group and Rural,,,
171612,CA,F,1537,495,544,19,17689,13,58,509,528,"8,375",0,28.02.1910,S1,20,Highest Socio Economic Group Suburban,,,
85619,MN,F,435,181,265,0,9026,1,76,232,225,8,0,30.05.1910,R2,5,Average Socio Economic Group and Rural,,,
118905,TX,N,1362,724,724,1,23403,19,28,754,714,"6,5625",0,19.10.1911,C1,10,Highest Socio Economic Group and City,,,
793,CA,F,1568,328,451,15,17761,12,49,406,375,"10,19047619",0,02.10.1902,S2,15,Average Socio Economic Group Suburban,,,
36690,FL,F,1631,682,831,25,26585,13,25,649,820,10,0,30.12.1899,S1,3,Highest Socio Economic Group Suburban,,,
158213,TX,N,1217,620,692,0,23408,2,37,654,655,"4,555555556",0,30.12.1899,U1,5,Highest Socio Economic Group and Urban,,,
171677,CA,N,1375,92,203,0,12453,7,39,279,125,"14,25",0,30.12.1899,U4,25,#N/A,,,
184644,AK,N,1594,215,663,7,34426,7,26,526,330,25,0,13.02.1907,T3,20,Lowest Socio Economic Group and Town,,,
7676,MT,F,466,244,307,0,10532,2,57,280,280,"13,7826087",0,30.12.1899,R2,35,Average Socio Economic Group and Rural,,,
83983,MN,N,866,375,573,4,24617,6,64,423,483,"14,5",0,23.04.1906,S1,15,Highest Socio Economic Group Suburban,,,
99567,MO,F,734,419,481,0,16029,3,71,470,452,"11,25",0,27.06.1908,S2,15,Average Socio Economic Group Suburban,,,
141652,NV,F,997,416,422,0,14118,4,19,420,416,"11,22222222",0,28.05.1910,S2,13,Average Socio Economic Group Suburban,,,
182325,WA,N,683,199,341,1,13282,5,40,278,245,9,0,30.12.1899,C2,10,Average Socio Economic Group and City,,,
48338,AL,N,511,288,351,1,11357,0,85,327,312,25,0,10.10.1911,T2,25,Average Socio Economic Group and Town,,,
97077,IL,F,820,454,595,6,24703,5,67,476,555,"9,5",0,07.09.1907,C1,12,Highest Socio Economic Group and City,,,
160975,CO,N,1209,471,557,7,18220,4,24,496,524,"12,5",0,30.12.1899,T2,15,Average Socio Economic Group and Town,,,
182181,WA,N,940,335,471,6,17478,6,50,408,404,16,0,22.12.1916,S1,20,Highest Socio Economic Group Suburban,,,
13566,IL,N,1493,346,475,12,16740,25,67,399,416,"10,75",0,30.12.1899,U2,13,Average Socio Economic Group and Urban,,,
143529,CA,F,1310,327,399,5,11859,14,50,316,411,20,0,19.07.1900,U3,25,Lowest Socio Economic Group and Urban,,,
152376,CA,F,2959,404,536,76,19718,15,31,434,500,"9,444444444",0,30.12.1899,S2,10,Average Socio Economic Group Suburban,,,
22150,NC,F,639,228,333,2,12224,1,77,269,289,"3,8",0,18.01.1912,T3,5,Lowest Socio Economic Group and Town,,,
120559,TX,N,379,179,278,0,8879,3,79,236,230,"10,5",0,09.11.1909,T2,12,Average Socio Economic Group and Town,,,
118847,TX,F,583,224,262,11,11542,12,44,220,253,"11,25",0,23.12.1910,C1,25,Highest Socio Economic Group and City,,,
29777,GA,F,724,380,465,0,19961,4,62,443,424,"10,66666667",0,13.02.1907,C1,10,Highest Socio Economic Group and City,,,
42499,FL,N,680,181,421,5,19962,5,42,277,328,"6,666666667",0,10.12.1907,R2,10,Average Socio Economic Group and Rural,,,
21463,NC,F,499,260,324,0,10632,0,89,289,291,"9,25",0,22.12.1916,T2,11,Average Socio Economic Group and Town,,,
154531,CA,F,724,158,277,4,11223,10,38,213,226,"5,057142857",0,02.07.1905,T2,5,Average Socio Economic Group and Town,,,
27267,GA,F,1094,412,604,27,23020,5,56,502,531,"7,875",0,18.11.1915,T1,10,Highest Socio Economic Group and Town,,,
144631,CA,F,2339,416,454,75,14849,27,47,416,442,"12,85714286",0,24.12.1916,U2,25,Average Socio Economic Group and Urban,,,
169813,CA,F,3247,653,732,94,24693,5,63,666,722,11,0,31.03.1914,S1,15,Highest Socio Economic Group Suburban,,,
116738,TX,F,956,422,516,5,17136,2,72,469,476,"9,75",0,13.09.1916,T2,14,Average Socio Economic Group and Town,,,
139107,AZ,F,830,250,296,18,10544,2,12,260,278,52,0,29.04.1909,T3,50,Lowest Socio Economic Group and Town,,,
95151,IL,F,302,202,304,0,9358,1,76,283,245,"7,666666667",0,05.08.1912,R3,7,Lowest Socio Economic Group and Rural,,,
151702,CA,F,2145,474,554,56,18340,11,55,492,522,"11,57142857",0,14.10.1911,T1,15,Highest Socio Economic Group and Town,,,
117552,TX,F,2650,853,987,66,41814,7,38,965,870,"13,75",0,20.01.1912,S1,20,Highest Socio Economic Group Suburban,,,
58086,KY,F,240,99,191,0,6133,0,92,156,153,"3,260869565",0,18.01.1912,R3,4,Lowest Socio Economic Group and Rural,,,
73625,MI,F,0,0,0,0,0,0,0,0,0,"8,777777778",0,23.11.1915,U4,10,#N/A,,,
77845,WI,F,1117,448,500,5,17807,4,63,478,467,"12,5",0,13.09.1916,T2,15,Average Socio Economic Group and Town,,,
6615,FL,F,1701,355,615,39,25527,29,30,493,486,"10,68421053",0,30.12.1899,S1,11,Highest Socio Economic Group Suburban,,,
35504,FL,F,834,343,379,0,16348,8,26,368,369,14,0,01.06.1913,S2,15,Average Socio Economic Group Suburban,,,
189902,CA,F,1553,215,318,16,8322,55,34,238,295,"5,863636364",0,11.08.1912,U4,6,#N/A,,,
34836,FL,F,705,204,300,6,12915,3,11,241,251,"15,4",0,30.12.1899,C2,15,Average Socio Economic Group and City,,,
188913,AZ,F,838,371,543,0,16220,4,25,469,465,"13,73913044",0,30.12.1899,S2,20,Average Socio Economic Group Suburban,,,
23022,SC,N,777,297,563,4,24342,5,43,424,353,"13,16666667",0,08.08.1912,S1,15,Highest Socio Economic Group Suburban,,,
186965,KS,F,271,202,289,0,9865,0,61,236,242,"9,866666667",0,30.06.1908,R3,13,Lowest Socio Economic Group and Rural,,,
106161,KS,F,172,187,278,0,9821,0,84,252,229,"4,965517241",0,07.10.1908,R3,4,Lowest Socio Economic Group and Rural,,,
166742,CA,F,4705,839,930,98,41201,14,47,858,904,"9,636363636",0,18.11.1909,C1,12,Highest Socio Economic Group and City,,,
132145,CO,N,589,200,298,1,11309,1,50,239,266,"6,142857143",0,30.12.1899,R2,10,Average Socio Economic Group and Rural,,,
167165,CA,F,2600,345,503,85,18743,10,49,435,424,11,0,01.08.1909,U1,16,Highest Socio Economic Group and Urban,,,
31183,GA,N,621,254,387,1,13234,2,82,374,315,"9,6",0,10.10.1911,T2,18,Average Socio Economic Group and Town,,,
131106,CO,N,678,261,347,1,11625,2,44,292,303,"13,33333333",0,30.12.1899,T2,40,Average Socio Economic Group and Town,,,
29105,GA,N,710,198,298,5,11679,1,63,242,260,"6,296296296",0,30.12.1899,R2,11,Average Socio Economic Group and Rural,,,
164188,CA,F,1525,466,551,17,17484,12,65,483,522,"9,6",0,22.12.1916,T1,14,Highest Socio Economic Group and Town,,,
37528,FL,F,829,226,299,0,10281,79,14,244,270,"6,833333333",0,30.12.1899,U3,10,Lowest Socio Economic Group and Urban,,,
159417,CA,F,2574,305,348,82,11908,30,48,308,338,"13,71428571",0,08.03.1916,S1,25,Highest Socio Economic Group Suburban,,,
167396,CA,N,4764,784,844,96,33464,9,53,791,829,20,0,30.12.1899,S1,20,Highest Socio Economic Group Suburban,,,
101673,MO,F,1162,529,612,7,18860,4,60,560,571,"10,83333333",0,11.08.1915,C1,20,Highest Socio Economic Group and City,,,
178334,WA,N,1338,418,460,1,15772,7,44,449,419,"9,166666667",0,24.05.1907,S2,11,Average Socio Economic Group Suburban,,,
24949,SC,N,482,273,326,0,10431,0,80,305,286,"10,7",0,05.08.1912,R2,16,Average Socio Economic Group and Rural,,,
152822,CA,F,1714,411,537,10,18267,8,53,467,501,10,0,26.01.1918,S2,20,Average Socio Economic Group Suburban,,,
136990,AZ,N,1074,469,516,11,18042,2,34,472,510,"6,12",0,14.10.1914,T1,8,Highest Socio Economic Group and Town,,,
148143,CA,F,3992,801,858,96,29156,15,46,821,839,"6,666666667",0,30.12.1899,C1,20,Highest Socio Economic Group and City,,,
54762,MS,N,429,201,288,0,9672,0,86,257,243,"7,333333333",0,03.11.1903,R2,16,Average Socio Economic Group and Rural,,,
87217,MT,N,350,163,260,0,8402,1,76,203,221,"12,6",0,13.02.1907,R2,20,Average Socio Economic Group and Rural,,,
8912,OR,F,749,316,412,0,15051,4,56,339,378,"16,85714286",0,14.12.1910,S2,20,Average Socio Economic Group Suburban,,,
28406,GA,N,4220,982,1114,94,68148,8,40,1311,954,12,0,23.04.1909,S1,19,Highest Socio Economic Group Suburban,,,
141888,NV,N,2030,458,588,51,22685,11,22,515,531,"5,074074074",0,07.09.1907,T1,5,Highest Socio Economic Group and Town,,,
183412,WA,N,383,178,228,0,7456,6,72,190,227,"23,66666667",0,30.12.1899,R2,50,Average Socio Economic Group and Rural,,,
6292,IL,F,1079,441,536,3,19972,4,72,452,502,"13,24",0,19.05.1904,S1,20,Highest Socio Economic Group Suburban,,,
181075,WA,N,1464,480,544,19,18525,7,55,474,513,7,0,01.10.1905,T1,10,Highest Socio Economic Group and Town,,,
115166,OK,F,683,371,484,2,17476,1,59,436,422,"6,571428571",0,30.12.1899,T1,5,Highest Socio Economic Group and Town,,,
88572,IL,F,1897,406,664,44,26951,15,67,519,476,15,0,01.09.1907,U1,15,Highest Socio Economic Group and Urban,,,
122823,TX,F,1020,523,608,1,19432,6,50,544,586,"21,25",0,30.12.1899,T1,35,Highest Socio Economic Group and Town,,,
170907,CA,F,2225,625,674,70,24493,8,55,632,662,10,0,05.06.1916,S1,15,Highest Socio Economic Group Suburban,,,
67595,MI,F,157,107,213,0,5912,1,70,150,185,"13,33333333",0,08.08.1909,U4,15,#N/A,,,
141834,NV,F,984,330,413,5,13871,5,19,357,375,"9,5",0,19.03.1908,R2,8,Average Socio Economic Group and Rural,,,
98793,IL,N,332,213,300,0,9892,0,80,246,256,"8,142857143",0,01.09.1907,R2,10,Average Socio Economic Group and Rural,,,
187691,NC,F,872,318,417,2,14570,0,68,394,362,"4,222222222",0,30.12.1899,T2,10,Average Socio Economic Group and Town,,,
112495,AR,F,698,287,454,5,17175,3,56,372,376,"6,4",0,30.12.1899,C2,8,Average Socio Economic Group and City,,,
172888,CA,F,988,160,244,8,8591,0,61,164,223,15,0,30.12.1899,T2,15,Average Socio Economic Group and Town,,,
137015,AZ,F,701,190,246,1,9630,3,27,220,217,"6,9",0,13.02.1907,R3,10,Lowest Socio Economic Group and Rural,,,
46552,FL,F,1930,462,648,49,31606,3,23,520,581,"10,33333333",0,30.12.1899,T1,20,Highest Socio Economic Group and Town,,,
67422,MI,F,475,358,407,0,13136,2,85,384,376,25,0,01.10.1905,U3,30,Lowest Socio Economic Group and Urban,,,
140294,NM,N,697,197,254,2,7659,12,51,208,244,"9,666666667",0,30.12.1899,0,15,#N/A,,,
1371,CA,F,2753,504,673,91,24127,15,41,613,620,20,0,09.01.1906,S1,35,Highest Socio Economic Group Suburban,,,
